Code_INSEE;Résultat;Femmes;Hommes;Agriculteurs;Artisans;Cadres;Intermédiaires;Employés;Ouvriers;Retraités;Etudiants;Inactifs;Personne seule;Homme seul;Femme seule;Colocation;Famille;Famille monoparentale;Couple sans enfant;Couple avec enfants;Population avec enfants;15-24 ans;25-39 ans;40-54 ans;55-64 ans;65-79 ans;80 ans et +;Mariés;Pacsés;Concubinage;Veufs;Divorcés;Célibataires;Population_active
14092;droite;52.14876889488346;47.85123110511654;0.0;5.036781377071436;8.05885018302252;15.614022223264948;26.44310216621323;16.36953941207036;13.367360557872646;0.0;15.110344080484857;4.752475229357798;2.9702970482648583;1.7821782209812527;0.7920792181890707;94.45544555245313;8.910891104906263;17.821782169924212;67.72277227762265;2507.0;13.849139659789156;30.74204627777373;27.596820420971802;10.500996005774196;8.26890023643089;4.464191538686615;45.80869272084106;11.160478846716536;11.921420586265391;3.9568970456540447;3.2466847554084475;19.32792018454091;1971.241584
14093;droite;47.774272608181995;51.40422815765595;0.0;5.3559865565669575;2.4113424970574817;7.245686205571757;15.17495742596416;17.238258456854087;38.61645659683549;0.0;13.135813527705862;9.983001777777778;7.986401333333333;1.9966004444444445;0.0;90.01699822222221;8.561370666666667;41.12878311111111;40.32684444444444;225.0;13.46159608260787;19.026723972556017;25.939207485419395;17.356304692659585;20.68361686047585;3.53255140699913;46.285442161300125;11.231778326680262;14.324593810670732;5.365738537396754;4.7232649615795195;18.06918220237261;199.713272
14096;droite;48.648648566791636;51.35135143320837;8.108108094465273;5.405405228048535;2.7027028664167374;5.405405228048535;10.81081096088201;24.324324283395818;35.135135244277826;0.0;8.108108094465273;4.16666653696498;0.0;4.16666653696498;4.16666653696498;91.66666653696498;6.25;25.0;60.41666653696498;257.0;12.619623493331163;21.705752408529598;23.724892167462585;21.705752408529598;14.63876325226415;1.5143548191997396;50.47849397332465;4.543064457599219;16.15311807146389;1.5143548191997396;2.5239246986662325;20.696182529063105;198.104167
14097;droite;50.780553070175436;44.15700263157895;0.0;4.415700438596491;11.039250877192982;19.870651315789473;22.078501315789474;11.039250877192982;17.662800877192982;0.0;8.831400438596491;5.084745791245791;3.38983063973064;1.6949151515151515;0.0;94.9152542087542;11.864406734006733;16.949152525252526;66.10169494949496;297.0;15.350877192982457;23.24561403508772;28.947368421052634;16.666666666666664;13.157894736842104;2.631578947368421;47.80701754385965;14.473684210526317;12.280701754385964;3.508771929824561;2.1929824561403506;19.736842105263158;228.0
14098;centre;49.67789004081633;47.73971281632653;0.40803030612244895;2.8562121836734695;10.91484412244898;21.319583857142856;17.647344285714286;12.444924551020407;21.62560659183674;0.0;10.201056979591836;9.845426664496175;4.9634100602311575;4.882016604265018;0.8136694286179391;89.34090389060721;7.160291030441153;24.247349145368712;57.933263731076025;6143.0;12.591836734693878;25.204081632653065;26.163265306122447;16.06122448979592;16.040816326530614;3.938775510204082;48.244897959183675;11.571428571428571;11.326530612244898;4.204081632653061;4.653061224489797;20.0;4900.0
14100;droite;50.69123393982864;49.3087661237305;0.6335609475147557;2.864769436483768;5.829116089003695;18.75935353794521;21.07162980420823;16.833712419116704;21.76688646561614;0.0;12.240971300111505;12.779954570369284;6.526739385088811;6.253215185280474;1.0918421903413407;86.12820323928938;11.56332656725271;22.176365961661016;52.388510710375655;1814.594103;14.841826785807513;20.453683303691257;25.652309114389688;13.82875535274427;16.837479505831748;7.712990208294873;40.48856506862589;6.838424058222918;14.06019223512977;8.273891172335766;4.5722535291244695;25.093718207320535;1573.33782
14101;centre;56.39059444611665;43.60940555388335;0.14621966967271308;4.3872479561645825;14.163989687943785;15.909943939874552;11.636774966340344;5.836885073394469;34.79881011190089;0.0;13.120128594708666;15.68685672870888;4.481959062012194;11.204897666696688;1.8186294299420451;82.49451384134908;10.900501896592573;33.22441856969624;38.369593375060255;4285.885443;11.771731146316027;19.695458852900178;19.994756719630953;15.670980811011127;21.935670557776852;9.828400575489457;45.506779132657;6.460000280123408;10.223847351975444;8.103766708938128;6.63566214434681;21.966943045083802;3752.131989
14102;droite;53.30138728606357;42.986676772616136;0.0;5.4482695599022;6.053632885085575;20.582351589242055;12.107265647921759;7.264359413202934;38.778552078239606;0.0;6.053632885085575;13.903743304535638;4.81283423326134;9.090909071274298;0.0;86.09625669546436;10.695187149028076;34.22459892008639;41.17647062634989;926.0;6.968215158924205;14.792176039119804;21.76039119804401;15.892420537897312;28.606356968215156;11.98044009779951;52.44498777506112;7.45721271393643;8.924205378973104;10.268948655256724;4.88997555012225;16.014669926650367;818.0
14103;droite;47.83845271940648;47.61776791202742;0.0;9.894736320778968;7.316351751484879;8.641456962948379;27.579253466971902;17.845597385513784;12.25222207424844;0.0;11.92660296184882;13.274705109489052;7.743578102189781;5.5311272506082725;0.0;86.72529489051095;8.354683454987835;25.659819951338196;52.71079124087592;411.0;10.698280438631711;17.344463573447065;27.922420394822428;18.511445195056652;20.857067513139064;4.666322884903077;47.75816710022673;8.005719147665406;12.605942951382755;7.238205924399306;4.654267368165301;19.737697508160508;342.042576
14104;droite;52.941176470588225;47.05882352941176;2.941176470588235;14.705882352941174;2.941176470588235;11.76470588235294;8.823529411764705;14.705882352941174;23.52941176470588;0.0;20.588235294117645;25.0;20.0;5.0;0.0;75.0;15.0;15.0;44.99999999999999;203.0;8.113590263691684;19.704433497536943;23.181686467690525;30.13619240799768;15.647638365691103;2.318168646769052;41.14749348015068;5.795421616922631;11.590843233845263;5.215879455230367;12.749927557229787;22.60214430599826;172.55
